,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6808671951293945,0.6788355112075806,-1.1462494134902954,0.9984149932861328,0.7023636102676392,0.6132329702377319,-1.0586634874343872,0.9974995255470276,0.7179877161979675,0.6136060953140259,-1.0590885877609253,0.9974703788757324,0.734192430973053,0.6150133609771729,-1.0592107772827148,0.9968882203102112,0.6400679349899292,0.6189881563186646,-1.0888521671295166,0.9980321526527405,0.6170831918716431,0.6233090162277222,-1.0885717868804932,0.9983727931976318,0.5948900580406189,0.6304428577423096,-1.089350700378418,0.9985472559928894,0.750859260559082,0.6513874530792236,-0.5311322212219238,0.9970769882202148,0.5679785013198853,0.6721630096435547,-0.6512991189956665,0.9991125464439392,0.7165464758872986,0.7564165592193604,-0.9441855549812317,0.9980676770210266,0.6449611186981201,0.7682912349700928,-0.9784997701644897,0.998885452747345,0.8725711703300476,1.0115337371826172,-0.10149355232715607,0.925248384475708,0.454374223947525,0.9924812316894531,-0.4768305718898773,0.9855166077613831,0.9723455309867859,1.3645083904266357,-0.09304320067167282,0.019373448565602303,0.36828696727752686,1.4714598655700684,-0.5500167608261108,0.20436584949493408,0.9064592123031616,1.6094250679016113,-0.5882794260978699,0.019126733765006065,0.3954211473464966,1.7429378032684326,-1.065565586090088,0.13284499943256378,0.913012683391571,1.7016799449920654,-0.7199997901916504,0.04146395996212959,0.38387608528137207,1.855865716934204,-1.2414731979370117,0.20380866527557373,0.8851847648620605,1.6775238513946533,-0.8041106462478638,0.06157837435603142,0.413261353969574,1.8243601322174072,-1.3236216306686401,0.29527682065963745,0.8709640502929688,1.6460092067718506,-0.6522144079208374,0.06131015345454216,0.42799800634384155,1.7820056676864624,-1.120099425315857,0.2663162350654602,0.8129109144210815,1.8800631761550903,0.05617851763963699,0.0007473670993931592,0.5087059736251831,1.873975157737732,-0.050045646727085114,0.0007630846812389791,0.7810670733451843,2.524792432785034,-0.22907419502735138,0.002439490519464016,0.5045560598373413,2.5048534870147705,-0.3805479407310486,0.0011044612620025873,0.7861976027488708,3.156296730041504,0.26750555634498596,0.00014792490401305258,0.49735647439956665,3.165343999862671,-0.10386864840984344,4.177770097157918e-05,0.7880221605300903,3.253589153289795,0.275191992521286,0.00012078155123163015,0.4826480746269226,3.274160146713257,-0.10665156692266464,5.526417589862831e-05,0.7581315040588379,3.349173069000244,-0.39766111969947815,0.00037117148167453706,0.5578873157501221,3.352849006652832,-0.8480731844902039,0.0003397011896595359
1,0.6773885488510132,0.6847553253173828,-1.0788519382476807,0.998404860496521,0.6998000741004944,0.6156724095344543,-0.9834059476852417,0.9976273775100708,0.7160764932632446,0.6159322261810303,-0.9838862419128418,0.9975963830947876,0.7313503623008728,0.6168941259384155,-0.9837222099304199,0.9970576167106628,0.6375114917755127,0.6226861476898193,-0.9993945360183716,0.9980983138084412,0.6141611337661743,0.6271510720252991,-0.9997007250785828,0.9984080195426941,0.5930575132369995,0.6336389780044556,-1.0002514123916626,0.9985686540603638,0.749923586845398,0.6532671451568604,-0.42433586716651917,0.9972890615463257,0.5673511624336243,0.6754709482192993,-0.4830857813358307,0.9991135001182556,0.7151287794113159,0.7594916820526123,-0.8681219816207886,0.9979812502861023,0.6423250436782837,0.7694023251533508,-0.886614978313446,0.9987030625343323,0.869897186756134,1.0115668773651123,-0.15305012464523315,0.9217536449432373,0.4549046456813812,0.9924350380897522,-0.28426069021224976,0.9782792329788208,0.9715636968612671,1.2648391723632812,-0.784942090511322,0.0455537885427475,0.3393092751502991,1.272083044052124,-0.9396832585334778,0.2185455709695816,0.7753289937973022,1.128190517425537,-1.5290930271148682,0.03881713002920151,0.36077404022216797,0.993010938167572,-1.8819866180419922,0.14540304243564606,0.7893531918525696,1.1776143312454224,-1.6879684925079346,0.06214595213532448,0.3811377286911011,0.9650670886039734,-2.0674245357513428,0.21453841030597687,0.7669622302055359,1.1395683288574219,-1.6292613744735718,0.08532160520553589,0.3870372176170349,0.9268229603767395,-2.0398011207580566,0.3032971918582916,0.767353892326355,1.1501883268356323,-1.5338977575302124,0.08157393336296082,0.39536669850349426,0.950390636920929,-1.9068806171417236,0.27441269159317017,0.7997111678123474,1.887241244316101,0.010607412084937096,0.001139233005233109,0.5062991380691528,1.8807971477508545,-0.005653657950460911,0.0013087597908452153,0.7816471457481384,2.378005027770996,-0.41487401723861694,0.004765455145388842,0.4790690839290619,2.348795175552368,-0.5339052677154541,0.003438821993768215,0.7889754772186279,2.9681284427642822,-0.05366989225149155,0.00027985969791188836,0.5259785652160645,2.9506959915161133,-0.3431341052055359,0.0001244727027369663,0.7889418005943298,3.0729050636291504,-0.056183259934186935,0.00021736147755291313,0.528732419013977,3.0428314208984375,-0.35269594192504883,0.00013991146988701075,0.7745614647865295,3.115264654159546,-0.6724627614021301,0.00069229252403602,0.5789892673492432,3.1194231510162354,-0.9926968812942505,0.0006359334220178425
2,0.6736105680465698,0.6849402785301208,-1.0046643018722534,0.9984510540962219,0.6968616843223572,0.6156706213951111,-0.9145067930221558,0.9977739453315735,0.7136369943618774,0.6159091591835022,-0.9149821996688843,0.9977433681488037,0.7283905744552612,0.6168415546417236,-0.914783775806427,0.9972494840621948,0.6349326372146606,0.6232187747955322,-0.9237208366394043,0.9981897473335266,0.6115213632583618,0.628010630607605,-0.9238386154174805,0.9984686374664307,0.5915096998214722,0.6344807744026184,-0.9242408871650696,0.9986162185668945,0.7483352422714233,0.6532386541366577,-0.39172276854515076,0.9975008964538574,0.5671296119689941,0.6764113306999207,-0.4239775538444519,0.9991162419319153,0.7138444185256958,0.7593638300895691,-0.8093193173408508,0.9980096220970154,0.6403939127922058,0.7689083218574524,-0.8196802139282227,0.9986158013343811,0.8696247339248657,1.0114742517471313,-0.18388788402080536,0.9223269820213318,0.45720601081848145,0.9939965009689331,-0.22900044918060303,0.9729121923446655,0.9716747999191284,1.2362234592437744,-0.8271068334579468,0.06317085027694702,0.33320194482803345,1.2684992551803589,-0.9499349594116211,0.22731050848960876,0.7729061245918274,1.10365629196167,-1.5298057794570923,0.057951781898736954,0.35003402829170227,0.9782617092132568,-1.9376354217529297,0.15979686379432678,0.7828995585441589,1.1655998229980469,-1.6828292608261108,0.08408505469560623,0.3784162998199463,0.9788584113121033,-2.1342289447784424,0.22695527970790863,0.7591577768325806,1.1259230375289917,-1.632045030593872,0.11121280491352081,0.3762391209602356,0.9119707942008972,-2.1003458499908447,0.3145133852958679,0.7155255079269409,1.0078113079071045,-1.5370638370513916,0.10363421589136124,0.3822058141231537,0.9301660656929016,-1.962712287902832,0.2848355770111084,0.8000518083572388,1.8871442079544067,-0.023755868896842003,0.0014296210138127208,0.5073159337043762,1.8810560703277588,0.0284771379083395,0.0016098379855975509,0.782596230506897,2.41328501701355,-0.41778841614723206,0.00862262211740017,0.4910360276699066,2.3893532752990723,-0.4834556579589844,0.0058249179273843765,0.8065330386161804,3.024446725845337,-0.05016990751028061,0.0004678906116168946,0.5474709868431091,3.0201542377471924,-0.2747039198875427,0.00019195400818716735,0.8092182874679565,3.126235246658325,-0.05437065288424492,0.000320082763209939,0.5537757873535156,3.119835138320923,-0.28778016567230225,0.0002153052482753992,0.7867138981819153,3.1924355030059814,-0.6920568943023682,0.0009258965728804469,0.5845040082931519,3.1968796253204346,-0.9505343437194824,0.0008882562397047877
3,0.6724463105201721,0.6855982542037964,-1.0397469997406006,0.9984799027442932,0.6956700086593628,0.6158040165901184,-0.9460718035697937,0.9979026317596436,0.7126084566116333,0.6159906983375549,-0.9465281367301941,0.9978674054145813,0.7269256711006165,0.61689293384552,-0.9463304281234741,0.9974097013473511,0.6339055895805359,0.6238964796066284,-0.9633513689041138,0.9982667565345764,0.6103508472442627,0.6289379000663757,-0.9634555578231812,0.9985184073448181,0.5906704664230347,0.6353059411048889,-0.9639459848403931,0.9986532926559448,0.7474643588066101,0.6533044576644897,-0.3954353928565979,0.997678816318512,0.5669167637825012,0.6770312190055847,-0.46404701471328735,0.9991238713264465,0.7133004069328308,0.7595260739326477,-0.8359407186508179,0.9979254603385925,0.6398472785949707,0.768907368183136,-0.8558616638183594,0.9984195232391357,0.8616242408752441,1.0089818239212036,-0.1562013030052185,0.9193653464317322,0.4606871008872986,0.994053304195404,-0.2874913811683655,0.9657752513885498,0.961992621421814,1.229809284210205,-0.6171544790267944,0.07041347026824951,0.33167850971221924,1.2444251775741577,-0.9941059350967407,0.2363315224647522,0.7775615453720093,1.1007893085479736,-1.2836205959320068,0.07305929064750671,0.3431011736392975,0.9571371078491211,-1.9473565816879272,0.17983902990818024,0.7906280159950256,1.1688474416732788,-1.4250290393829346,0.1040034145116806,0.3603517413139343,0.8997513651847839,-2.139768123626709,0.24726851284503937,0.7678381204605103,1.1304430961608887,-1.3926780223846436,0.13462714850902557,0.3698357045650482,0.8844457864761353,-2.1172385215759277,0.33394119143486023,0.7503949403762817,1.1241345405578613,-1.2982916831970215,0.12391190975904465,0.3863215446472168,0.8995031714439392,-1.9748690128326416,0.3034435212612152,0.7935850620269775,1.8870600461959839,-0.01064898818731308,0.00153837981633842,0.5062451362609863,1.8811333179473877,0.01592336967587471,0.0017313885036855936,0.7811258435249329,2.3792543411254883,-0.37882786989212036,0.009320436976850033,0.48465806245803833,2.371886730194092,-0.46122655272483826,0.006383077707141638,0.800891101360321,2.969897747039795,0.013776813633739948,0.000507902994286269,0.5426689982414246,2.96195387840271,-0.26668795943260193,0.0002068579924525693,0.7985327839851379,3.073258638381958,0.012298996560275555,0.00035754378768615425,0.544292688369751,3.055037498474121,-0.27911490201950073,0.00023825372045394033,0.7846750020980835,3.1222455501556396,-0.6024753451347351,0.0010215402580797672,0.5828881859779358,3.131267786026001,-0.9318415522575378,0.0009788097813725471
4,0.671574056148529,0.6860477328300476,-1.0193825960159302,0.9984489679336548,0.6947134137153625,0.615850031375885,-0.9287250638008118,0.9979668259620667,0.7117475867271423,0.6159918904304504,-0.9291905164718628,0.9979181885719299,0.7257738709449768,0.6168822050094604,-0.9290317296981812,0.997488796710968,0.6330735087394714,0.6244417428970337,-0.9420812726020813,0.9982859492301941,0.6094905734062195,0.6295822858810425,-0.9422560930252075,0.9985108971595764,0.5900461077690125,0.6358559131622314,-0.9427464604377747,0.9986439943313599,0.7465587258338928,0.6533399820327759,-0.3970673680305481,0.9978012442588806,0.5668236017227173,0.6775825023651123,-0.44907593727111816,0.9990891218185425,0.7126864194869995,0.7595564723014832,-0.8212121725082397,0.9978408813476562,0.6392484903335571,0.7688581347465515,-0.8371044397354126,0.9982321262359619,0.863278865814209,1.009101390838623,-0.16823835670948029,0.9186343550682068,0.4615468978881836,0.9949974417686462,-0.2570625841617584,0.9614413380622864,0.9589497447013855,1.2377153635025024,-0.6612789630889893,0.08202414959669113,0.3249439597129822,1.2234400510787964,-0.932064414024353,0.25018003582954407,0.7504175305366516,1.098151445388794,-1.2503197193145752,0.08296115696430206,0.33186057209968567,0.9356319308280945,-1.8584657907485962,0.19674871861934662,0.7756028771400452,1.1747201681137085,-1.3763432502746582,0.11470505595207214,0.3489382565021515,0.8825580477714539,-2.0452563762664795,0.25980257987976074,0.7545135021209717,1.1322262287139893,-1.335864543914795,0.14744997024536133,0.3670937120914459,0.8851816058158875,-2.01670503616333,0.34508559107780457,0.7499929666519165,1.1372140645980835,-1.257972240447998,0.1343766301870346,0.3767800033092499,0.9004877805709839,-1.8832851648330688,0.31427544355392456,0.7941387295722961,1.8881454467773438,-0.03012201562523842,0.0017625530017539859,0.5061701536178589,1.8832671642303467,0.034900303930044174,0.002023840555921197,0.7811276316642761,2.3858680725097656,-0.355514794588089,0.01107551995664835,0.49195948243141174,2.3856160640716553,-0.37407445907592773,0.007315914146602154,0.8072248697280884,2.9905998706817627,0.06213095784187317,0.0005907372105866671,0.5445811748504639,2.9975287914276123,-0.2008398324251175,0.00024930547806434333,0.8083464503288269,3.0924274921417236,0.0625356137752533,0.0003935940912924707,0.5487029552459717,3.099046468734741,-0.21445569396018982,0.00028502996428869665,0.7877928018569946,3.157024621963501,-0.5691807866096497,0.0010963502572849393,0.5826489329338074,3.1662402153015137,-0.8544500470161438,0.0011156135005876422
5,0.6708492040634155,0.6863973736763,-1.0120408535003662,0.9984265565872192,0.6939495205879211,0.6158978939056396,-0.9226791262626648,0.9980278015136719,0.711044430732727,0.6159951686859131,-0.9231306314468384,0.9979677200317383,0.7248804569244385,0.6168749928474426,-0.9229836463928223,0.9975627064704895,0.632419228553772,0.6249042749404907,-0.9353496432304382,0.9983069896697998,0.6088355779647827,0.6301284432411194,-0.9355223774909973,0.9985093474388123,0.5895420908927917,0.6363580822944641,-0.9360111951828003,0.9986395239830017,0.7458003759384155,0.6533742547035217,-0.3975575864315033,0.997912585735321,0.5667495131492615,0.678080677986145,-0.44624218344688416,0.9990605711936951,0.7121403813362122,0.7595741152763367,-0.815807044506073,0.9977803230285645,0.6387002468109131,0.7688209414482117,-0.830976128578186,0.9980787634849548,0.8638779520988464,1.0092097520828247,-0.16930249333381653,0.918283998966217,0.46213072538375854,0.9955809712409973,-0.25473663210868835,0.9581065773963928,0.9566503763198853,1.2413941621780396,-0.6523283123970032,0.0920669212937355,0.32080596685409546,1.2161424160003662,-0.9273394346237183,0.2643006443977356,0.7449399828910828,1.0982739925384521,-1.2303706407546997,0.09271060675382614,0.3269321322441101,0.9346334338188171,-1.8612842559814453,0.21504057943820953,0.7714711427688599,1.1769410371780396,-1.3529083728790283,0.12534275650978088,0.34322240948677063,0.8813706040382385,-2.04827880859375,0.27373993396759033,0.7509657144546509,1.1337260007858276,-1.311902642250061,0.16017553210258484,0.36537545919418335,0.8847313523292542,-2.0182268619537354,0.3579539954662323,0.7495033740997314,1.1401327848434448,-1.237432837486267,0.14483216404914856,0.37251800298690796,0.9005938172340393,-1.8856658935546875,0.3266534209251404,0.794338047504425,1.8886419534683228,-0.03390061855316162,0.0019580936059355736,0.5059386491775513,1.8842408657073975,0.03858339041471481,0.0022651846520602703,0.780540406703949,2.3898377418518066,-0.34762153029441833,0.01265657041221857,0.4962307810783386,2.3902790546417236,-0.3269272744655609,0.00806143507361412,0.8090510368347168,3.0000200271606445,0.08228807151317596,0.0006732052424922585,0.5439517498016357,3.016367197036743,-0.15554094314575195,0.00028547929832711816,0.8116964101791382,3.101526975631714,0.08319747447967529,0.00043003688915632665,0.5481612682342529,3.1211907863616943,-0.1687057465314865,0.00032523085246793926,0.7881350517272949,3.174347162246704,-0.5539904832839966,0.0011639822041615844,0.5818827748298645,3.184359550476074,-0.8179009556770325,0.001236312324181199
6,0.670506477355957,0.6865423321723938,-1.0282602310180664,0.9983431696891785,0.6934707760810852,0.615942656993866,-0.9379922747612,0.9980059862136841,0.7106122970581055,0.6159970164299011,-0.9384077787399292,0.9979424476623535,0.7244387269020081,0.6168674230575562,-0.9382692575454712,0.9975511431694031,0.6320143342018127,0.6253381967544556,-0.9545509219169617,0.9982516765594482,0.6083699464797974,0.6306625604629517,-0.954643726348877,0.9984421133995056,0.589162290096283,0.6368326544761658,-0.955180823802948,0.9985725283622742,0.7454604506492615,0.6533676981925964,-0.40667057037353516,0.9979713559150696,0.5664674043655396,0.6783376932144165,-0.47195520997047424,0.9989793300628662,0.7119839191436768,0.7595718502998352,-0.8294658660888672,0.99769127368927,0.6385069489479065,0.7687907814979553,-0.8486505746841431,0.9979025721549988,0.8643193244934082,1.0092289447784424,-0.17166204750537872,0.91904616355896,0.4621174931526184,0.9958966374397278,-0.2747288942337036,0.9539493322372437,0.9571318626403809,1.2501276731491089,-0.6077725291252136,0.09228523075580597,0.32320767641067505,1.251603364944458,-0.8907349705696106,0.2656061351299286,0.8091937303543091,1.2225617170333862,-0.9803886413574219,0.09263520687818527,0.3307031989097595,0.9676497578620911,-1.8115323781967163,0.22355718910694122,0.7885427474975586,1.2105580568313599,-1.0807898044586182,0.12655092775821686,0.35065603256225586,0.9928496479988098,-1.9995841979980469,0.2806093990802765,0.7681041955947876,1.1542257070541382,-1.0776488780975342,0.16241110861301422,0.3659880757331848,0.9135783910751343,-1.9846328496932983,0.3646217882633209,0.7730993032455444,1.1640427112579346,-0.997397780418396,0.1464274376630783,0.3727712631225586,0.9200678467750549,-1.8408482074737549,0.3330007493495941,0.7947072982788086,1.8887264728546143,-0.02863948419690132,0.0020239991135895252,0.5060099363327026,1.8842979669570923,0.03342137858271599,0.0023128220345824957,0.7802219390869141,2.4244019985198975,-0.3299008011817932,0.013977701775729656,0.5005968809127808,2.4030940532684326,-0.3335314393043518,0.008558942005038261,0.8096064329147339,3.0381834506988525,0.10235784202814102,0.0007173432386480272,0.5429255962371826,3.026618242263794,-0.14056643843650818,0.000303028296912089,0.814201831817627,3.1377956867218018,0.10054998099803925,0.000445669109467417,0.5454351902008057,3.123100519180298,-0.15033075213432312,0.000347227236488834,0.7872400879859924,3.2022695541381836,-0.5514558553695679,0.0011644462356343865,0.5815625190734863,3.1950607299804688,-0.8172756433486938,0.001283997786231339
7,0.6703612804412842,0.6865902543067932,-1.0277538299560547,0.9981072545051575,0.6932902932167053,0.6159570217132568,-0.9351454973220825,0.9979100227355957,0.7104393243789673,0.6159961223602295,-0.935661792755127,0.997834324836731,0.7242668271064758,0.6168633103370667,-0.935529351234436,0.9974597096443176,0.6318657398223877,0.6254984140396118,-0.9524523019790649,0.9981051683425903,0.6081756353378296,0.6308691501617432,-0.9526674151420593,0.9982803463935852,0.5890293121337891,0.6369948983192444,-0.9532532691955566,0.9984084367752075,0.7452977895736694,0.6534278392791748,-0.3916666507720947,0.9979743957519531,0.566219687461853,0.6785167455673218,-0.45858392119407654,0.9988211989402771,0.7119045257568359,0.7595701217651367,-0.824882984161377,0.9973989129066467,0.638381838798523,0.7686931490898132,-0.8452557325363159,0.9974805116653442,0.8631517291069031,1.0093961954116821,-0.16647158563137054,0.9152284264564514,0.46221479773521423,0.9960320591926575,-0.27124467492103577,0.9462200403213501,0.9554580450057983,1.255401611328125,-0.624962329864502,0.09720348566770554,0.3234562277793884,1.2655587196350098,-0.9306318163871765,0.26561474800109863,0.7971036434173584,1.170371651649475,-1.2465485334396362,0.09701649844646454,0.33748623728752136,0.9664915800094604,-1.8762601613998413,0.2247437685728073,0.7841101884841919,1.234879970550537,-1.3789563179016113,0.13249988853931427,0.372866690158844,0.986976683139801,-2.059469699859619,0.28125762939453125,0.7649422883987427,1.1879664659500122,-1.3465434312820435,0.1697094738483429,0.3706558048725128,0.9055174589157104,-2.0367066860198975,0.36385491490364075,0.7677532434463501,1.1895512342453003,-1.2573773860931396,0.15215225517749786,0.37632259726524353,0.9204983115196228,-1.9020726680755615,0.33204030990600586,0.7937067747116089,1.8902338743209839,-0.02389480359852314,0.0020451240707188845,0.5060848593711853,1.887126088142395,0.02900654450058937,0.0023132148198783398,0.780028760433197,2.429273843765259,-0.327254980802536,0.01414717361330986,0.5001345872879028,2.410792827606201,-0.3148261606693268,0.008650715462863445,0.8089890480041504,3.038278102874756,0.1063653975725174,0.0007312051602639258,0.5413745641708374,3.0290157794952393,-0.11939916759729385,0.0003177952894475311,0.8132797479629517,3.1392130851745605,0.10567057132720947,0.0004550707817543298,0.5424619913101196,3.1241352558135986,-0.12996117770671844,0.0003641539078671485,0.7916219234466553,3.198279619216919,-0.5422624349594116,0.0012088929070159793,0.5825103521347046,3.199162483215332,-0.7885369658470154,0.0013552227756008506
8,0.6701459288597107,0.6866075396537781,-1.0235852003097534,0.9979066848754883,0.6930990219116211,0.615962564945221,-0.9302468299865723,0.9978318810462952,0.710261881351471,0.6159902215003967,-0.9308002591133118,0.9977466464042664,0.7241015434265137,0.6168538331985474,-0.9306715130805969,0.997389018535614,0.6316853761672974,0.6256040334701538,-0.9470629692077637,0.997978150844574,0.6079498529434204,0.6310117244720459,-0.9473150968551636,0.9981384873390198,0.5888689756393433,0.6371092200279236,-0.9479100108146667,0.998266339302063,0.7451559901237488,0.6534855961799622,-0.3852688670158386,0.9979846477508545,0.5659604668617249,0.6786332726478577,-0.4493258595466614,0.9986833333969116,0.7117875218391418,0.7595646977424622,-0.81996089220047,0.9971560835838318,0.6381918787956238,0.7685681581497192,-0.8398726582527161,0.9971252083778381,0.8622713088989258,1.0097459554672241,-0.16360405087471008,0.9120165109634399,0.4621525704860687,0.9961028695106506,-0.2636110484600067,0.9395574927330017,0.9544248580932617,1.2586687803268433,-0.6670984625816345,0.1031314879655838,0.324969619512558,1.2689437866210938,-0.9374844431877136,0.26662734150886536,0.773729681968689,1.154941201210022,-1.331468105316162,0.1018594279885292,0.33820244669914246,0.9641832709312439,-1.8894357681274414,0.22639811038970947,0.7777875661849976,1.2329559326171875,-1.4701440334320068,0.13854128122329712,0.3781726062297821,0.9750505089759827,-2.0743191242218018,0.28210726380348206,0.7589941620826721,1.1877003908157349,-1.4332187175750732,0.17700476944446564,0.3682231307029724,0.9030808806419373,-2.049146890640259,0.3633612096309662,0.7611450552940369,1.189640760421753,-1.3415653705596924,0.15792804956436157,0.37938839197158813,0.9134518504142761,-1.9147666692733765,0.331286758184433,0.7922383546829224,1.8919450044631958,-0.01980370283126831,0.002079413505271077,0.5057423710823059,1.8893879652023315,0.024903077632188797,0.0023304561618715525,0.7791149020195007,2.433591365814209,-0.32541024684906006,0.014304238371551037,0.498047411441803,2.4153976440429688,-0.3106541335582733,0.00875797774642706,0.8086220622062683,3.0408051013946533,0.10878568887710571,0.0007425252115353942,0.5411163568496704,3.0318264961242676,-0.11402003467082977,0.00033202007762156427,0.812823474407196,3.1422064304351807,0.10878530889749527,0.0004621968255378306,0.5418477058410645,3.1265974044799805,-0.12469502538442612,0.00037873705150559545,0.7913811802864075,3.2001760005950928,-0.5381357073783875,0.0012449836358428001,0.5820763111114502,3.2025039196014404,-0.7845138311386108,0.001420391141436994
9,0.6695815324783325,0.6865246891975403,-0.9922787547111511,0.9979574084281921,0.6925398111343384,0.6159626841545105,-0.9038082957267761,0.9979214072227478,0.709696888923645,0.6159762144088745,-0.904310405254364,0.9978433847427368,0.7234553098678589,0.6168371438980103,-0.9041703343391418,0.9975075721740723,0.6313318610191345,0.625632643699646,-0.9204395413398743,0.9980310797691345,0.6076421141624451,0.6310542821884155,-0.9205299615859985,0.9981799125671387,0.5886061787605286,0.6371510028839111,-0.9210041761398315,0.9982941150665283,0.7441891431808472,0.6534932255744934,-0.37717992067337036,0.998097836971283,0.565559446811676,0.6786410212516785,-0.44403982162475586,0.9986897110939026,0.7113131880760193,0.7591450214385986,-0.7949396371841431,0.9972304105758667,0.6376038789749146,0.7675846219062805,-0.8155760765075684,0.997128963470459,0.8573009371757507,1.0100315809249878,-0.16126146912574768,0.9143619537353516,0.46133533120155334,0.9955933690071106,-0.26426297426223755,0.9378790855407715,0.95233154296875,1.258029818534851,-0.6995677351951599,0.10537610948085785,0.3261074423789978,1.2578394412994385,-0.9666545987129211,0.264117032289505,0.7767825126647949,1.1461560726165771,-1.4105217456817627,0.11179350316524506,0.338167667388916,0.9505728483200073,-1.9422199726104736,0.23730459809303284,0.7804192900657654,1.231766939163208,-1.5574476718902588,0.15276426076889038,0.3632100522518158,0.9136151075363159,-2.1369693279266357,0.2928754985332489,0.759817361831665,1.186641812324524,-1.5215730667114258,0.19447684288024902,0.36747434735298157,0.8976909518241882,-2.1091723442077637,0.3745797276496887,0.7596625089645386,1.190514326095581,-1.4242546558380127,0.17281952500343323,0.37719056010246277,0.9089637398719788,-1.9679845571517944,0.3416363000869751,0.7890731692314148,1.8862227201461792,-0.017388027161359787,0.002158638322725892,0.5018136501312256,1.8825327157974243,0.022450027987360954,0.0023666375782340765,0.7726621031761169,2.4375383853912354,-0.31666451692581177,0.015806114301085472,0.4970885217189789,2.4162557125091553,-0.32070642709732056,0.009261935018002987,0.8008888363838196,3.047767162322998,0.09855158627033234,0.0008355800528079271,0.5328240990638733,3.0391108989715576,-0.14164820313453674,0.00034246454015374184,0.8054467439651489,3.1479978561401367,0.09615093469619751,0.000517014937940985,0.5330675840377808,3.1325156688690186,-0.15609323978424072,0.0003957424487452954,0.7758552432060242,3.2100226879119873,-0.5449730157852173,0.001299946685321629,0.570154070854187,3.2199313640594482,-0.8148988485336304,0.0014758758479729295
